,Date,Hour,y,Temperature,Humidity,Sealevel Pressure,Holiday
12865,2020-05-30,05:00,4339.0,287.85,55.0,102100.0,0
12866,2020-05-30,08:00,4804.0,289.85,51.0,102110.0,0
12867,2020-05-30,11:00,5948.0,295.45,37.0,102070.0,0
12868,2020-05-30,14:00,6157.0,296.75,33.0,101980.0,0
12869,2020-05-30,17:00,5808.0,297.95,33.0,101830.0,0
12870,2020-05-30,20:00,5948.0,296.25,35.0,101780.0,0
12871,2020-05-30,23:00,6333.0,292.35,43.0,101870.0,0
12872,2020-05-31,02:00,4745.0,289.55,51.0,101890.0,0
12873,2020-05-31,05:00,4218.0,287.15,56.0,101890.0,0
12874,2020-05-31,08:00,4407.0,289.25,49.0,101970.0,0
12875,2020-05-31,11:00,5546.0,293.75,36.0,101950.0,0
12876,2020-05-31,14:00,5700.0,295.85,32.0,101890.0,0
12877,2020-05-31,17:00,5342.0,296.15,34.0,101810.0,0
12878,2020-05-31,20:00,5720.0,294.65,36.0,101770.0,0
12879,2020-05-31,23:00,6256.0,291.35,46.0,101850.0,0
12880,2020-06-01,02:00,4679.0,289.25,51.0,101880.0,0
12881,2020-06-01,05:00,4248.0,287.15,60.0,101830.0,0
12882,2020-06-01,08:00,4745.0,289.05,55.0,101870.0,0
12883,2020-06-01,11:00,6069.0,294.95,43.0,101850.0,0
12884,2020-06-01,14:00,6283.0,298.45,34.0,101800.0,0
12885,2020-06-01,17:00,5908.0,299.75,33.0,101700.0,0
12886,2020-06-01,20:00,6348.0,298.55,36.0,101690.0,0
12887,2020-06-01,23:00,6515.0,291.15,58.0,101770.0,0
12888,2020-06-02,02:00,4789.0,288.35,72.0,101780.0,0
12889,2020-06-02,05:00,4386.0,286.85,78.0,101760.0,0
12890,2020-06-02,08:00,5877.0,292.25,62.0,101760.0,0
12891,2020-06-02,11:00,6908.0,298.75,42.0,101710.0,0
12892,2020-06-02,14:00,7201.0,301.35,29.0,101580.0,0
12893,2020-06-02,17:00,6909.0,302.15,26.0,101390.0,0
12894,2020-06-02,20:00,7078.0,300.65,30.0,101230.0,0
12895,2020-06-02,23:00,6825.0,296.35,42.0,101210.0,0
12896,2020-06-03,02:00,4994.0,292.85,57.0,101120.0,0
12897,2020-06-03,05:00,4610.0,291.25,61.0,100930.0,0
12898,2020-06-03,08:00,6027.0,291.65,59.0,100770.0,0
12899,2020-06-03,11:00,6998.0,296.55,46.0,100630.0,0
12900,2020-06-03,14:00,7267.0,299.15,41.0,100420.0,0
12901,2020-06-03,17:00,6820.0,298.35,41.0,100190.0,0
12902,2020-06-03,20:00,6981.0,297.05,43.0,100060.0,0
12903,2020-06-03,23:00,6765.0,289.15,89.0,100120.0,0
12904,2020-06-04,02:00,5027.0,288.05,92.0,100180.0,0
12905,2020-06-04,05:00,4596.0,286.65,90.0,99970.0,0
12906,2020-06-04,08:00,6110.0,285.45,96.0,100010.0,0
12907,2020-06-04,11:00,7054.0,286.05,93.0,100090.0,0
12908,2020-06-04,14:00,7033.0,288.25,80.0,100100.0,0
12909,2020-06-04,17:00,6499.0,288.25,74.0,100120.0,0
12910,2020-06-04,20:00,6874.0,287.25,76.0,100200.0,0
12911,2020-06-04,23:00,6580.0,286.35,73.0,100340.0,0
12912,2020-06-05,02:00,4841.0,284.75,79.0,100330.0,0
12913,2020-06-05,05:00,4517.0,284.45,79.0,100200.0,0
12914,2020-06-05,08:00,6047.0,284.65,85.0,100080.0,0
12915,2020-06-05,11:00,6873.0,286.35,81.0,99950.0,0
12916,2020-06-05,14:00,6906.0,289.75,60.0,99940.0,0
12917,2020-06-05,17:00,6428.0,289.15,70.0,100090.0,0
12918,2020-06-05,20:00,6724.0,286.95,76.0,100230.0,0
12919,2020-06-05,23:00,6650.0,285.45,85.0,100290.0,0
12920,2020-06-06,02:00,4933.0,284.95,89.0,100270.0,0
12921,2020-06-06,05:00,4508.0,284.45,91.0,100270.0,0
12922,2020-06-06,08:00,4949.0,283.25,92.0,100390.0,0
12923,2020-06-06,11:00,6103.0,287.65,57.0,100470.0,0
12924,2020-06-06,14:00,6339.0,290.75,45.0,100520.0,0
12925,2020-06-06,17:00,5821.0,291.55,39.0,100440.0,0
12926,2020-06-06,20:00,6064.0,289.95,45.0,100450.0,0
12927,2020-06-06,23:00,6494.0,285.55,51.0,100650.0,0
12928,2020-06-07,02:00,4939.0,282.95,68.0,100690.0,0
12929,2020-06-07,05:00,4223.0,281.85,81.0,100750.0,0
12930,2020-06-07,08:00,4414.0,283.75,82.0,100840.0,0
12931,2020-06-07,11:00,5851.0,287.15,74.0,101000.0,0
12932,2020-06-07,14:00,6067.0,289.85,60.0,101070.0,0
12933,2020-06-07,17:00,5588.0,292.95,47.0,101070.0,0
12934,2020-06-07,20:00,6053.0,291.55,49.0,101140.0,0
12935,2020-06-07,23:00,6543.0,288.25,75.0,101310.0,0
12936,2020-06-08,02:00,4884.0,286.35,83.0,101390.0,0
12937,2020-06-08,05:00,4565.0,284.45,81.0,101370.0,0
12938,2020-06-08,08:00,6197.0,287.25,73.0,101490.0,0
12939,2020-06-08,11:00,6948.0,288.95,67.0,101590.0,0
12940,2020-06-08,14:00,7067.0,291.25,56.0,101560.0,0
12941,2020-06-08,17:00,6610.0,291.95,56.0,101560.0,0
12942,2020-06-08,20:00,7062.0,288.95,69.0,101620.0,0
12943,2020-06-08,23:00,6781.0,286.65,74.0,101840.0,0
12944,2020-06-09,02:00,5055.0,285.45,77.0,101870.0,0
12945,2020-06-09,05:00,4767.0,284.95,77.0,101820.0,0
12946,2020-06-09,08:00,6519.0,284.75,80.0,101900.0,0
12947,2020-06-09,11:00,7170.0,286.85,71.0,101960.0,0
12948,2020-06-09,14:00,7305.0,288.75,60.0,101910.0,0
12949,2020-06-09,17:00,6838.0,290.65,52.0,101820.0,0
12950,2020-06-09,20:00,6967.0,290.85,54.0,101750.0,0
12951,2020-06-09,23:00,6860.0,288.05,65.0,101910.0,0
12952,2020-06-10,02:00,5161.0,284.15,80.0,101890.0,0
12953,2020-06-10,05:00,4769.0,282.85,86.0,101810.0,0
12954,2020-06-10,08:00,6348.0,285.75,78.0,101770.0,0
12955,2020-06-10,11:00,7116.0,289.85,56.0,101690.0,0
12956,2020-06-10,14:00,7188.0,291.55,44.0,101560.0,0
12957,2020-06-10,17:00,6702.0,293.75,41.0,101390.0,0
12958,2020-06-10,20:00,7079.0,290.65,55.0,101340.0,0
12959,2020-06-10,23:00,6818.0,286.75,81.0,101400.0,0
12960,2020-06-11,02:00,5103.0,285.65,87.0,101280.0,0
12961,2020-06-11,05:00,4671.0,285.45,90.0,101100.0,0
12962,2020-06-11,08:00,6256.0,286.65,87.0,101010.0,0
12963,2020-06-11,11:00,6962.0,291.75,56.0,100890.0,0
12964,2020-06-11,14:00,7077.0,294.85,49.0,100720.0,0
12965,2020-06-11,17:00,6620.0,295.45,45.0,100560.0,0
12966,2020-06-11,20:00,6880.0,293.95,55.0,100490.0,0
12967,2020-06-11,23:00,6721.0,288.25,92.0,100670.0,0
12968,2020-06-12,02:00,5020.0,287.35,95.0,100490.0,0
12969,2020-06-12,05:00,4635.0,287.45,94.0,100320.0,0
12970,2020-06-12,08:00,6175.0,287.85,93.0,100230.0,0
12971,2020-06-12,11:00,7200.0,288.55,92.0,100210.0,0
12972,2020-06-12,14:00,7272.0,291.25,69.0,100340.0,0
12973,2020-06-12,17:00,6670.0,292.45,64.0,100350.0,0
12974,2020-06-12,20:00,6783.0,292.75,65.0,100340.0,0
12975,2020-06-12,23:00,6687.0,288.25,81.0,100590.0,0
12976,2020-06-13,02:00,4929.0,287.25,86.0,100690.0,0
12977,2020-06-13,05:00,4480.0,285.25,95.0,100780.0,0
12978,2020-06-13,08:00,5040.0,287.35,90.0,100910.0,0
12979,2020-06-13,11:00,6215.0,292.85,68.0,100960.0,0
12980,2020-06-13,14:00,6393.0,294.65,52.0,100980.0,0
12981,2020-06-13,17:00,5899.0,295.55,45.0,101010.0,0
12982,2020-06-13,20:00,6141.0,293.55,53.0,101170.0,0
12983,2020-06-13,23:00,6524.0,291.15,67.0,101370.0,0
12984,2020-06-14,02:00,4862.0,288.25,84.0,101540.0,0
12985,2020-06-14,05:00,4319.0,286.35,91.0,101600.0,0
12986,2020-06-14,08:00,4541.0,287.45,87.0,101680.0,0
12987,2020-06-14,11:00,5846.0,290.65,71.0,101700.0,0
12988,2020-06-14,14:00,6041.0,292.65,61.0,101690.0,0
12989,2020-06-14,17:00,5606.0,294.05,58.0,101600.0,0
12990,2020-06-14,20:00,6232.0,292.45,62.0,101640.0,0
12991,2020-06-14,23:00,6561.0,290.45,72.0,101750.0,0
12992,2020-06-15,02:00,4822.0,287.85,89.0,101800.0,0
12993,2020-06-15,05:00,4455.0,286.65,94.0,101790.0,0
12994,2020-06-15,08:00,6142.0,288.35,85.0,101840.0,0
12995,2020-06-15,11:00,6943.0,291.45,73.0,101880.0,0
12996,2020-06-15,14:00,7136.0,294.85,52.0,101830.0,0
12997,2020-06-15,17:00,6693.0,295.15,52.0,101750.0,0
12998,2020-06-15,20:00,7057.0,292.05,71.0,101780.0,0
12999,2020-06-15,23:00,6743.0,288.75,88.0,101820.0,0
13000,2020-06-16,02:00,4937.0,287.65,93.0,101760.0,0
13001,2020-06-16,05:00,4637.0,286.45,96.0,101740.0,0
13002,2020-06-16,08:00,6327.0,288.05,90.0,101730.0,0
13003,2020-06-16,11:00,7230.0,290.05,80.0,101730.0,0
13004,2020-06-16,14:00,7260.0,294.75,57.0,101550.0,0
13005,2020-06-16,17:00,6858.0,291.75,72.0,101450.0,0
13006,2020-06-16,20:00,7037.0,292.85,64.0,101330.0,0
13007,2020-06-16,23:00,6792.0,289.05,74.0,101430.0,0
13008,2020-06-17,02:00,5031.0,287.15,86.0,101430.0,0
13009,2020-06-17,05:00,4737.0,286.85,94.0,101330.0,0
13010,2020-06-17,08:00,6291.0,287.65,91.0,101350.0,0
13011,2020-06-17,11:00,7132.0,291.05,74.0,101360.0,0
13012,2020-06-17,14:00,7249.0,292.35,66.0,101310.0,0
13013,2020-06-17,17:00,6733.0,293.75,57.0,101240.0,0
13014,2020-06-17,20:00,7035.0,292.15,66.0,101190.0,0
13015,2020-06-17,23:00,6790.0,289.55,77.0,101250.0,0
13016,2020-06-18,02:00,5033.0,288.85,82.0,101210.0,0
13017,2020-06-18,05:00,4563.0,286.75,86.0,101170.0,0
13018,2020-06-18,08:00,6233.0,287.05,84.0,101220.0,0
13019,2020-06-18,11:00,7041.0,290.95,67.0,101280.0,0
13020,2020-06-18,14:00,7125.0,288.95,82.0,101300.0,0
13021,2020-06-18,17:00,6658.0,294.35,57.0,101240.0,0
13022,2020-06-18,20:00,6891.0,291.85,66.0,101300.0,0
13023,2020-06-18,23:00,6672.0,289.15,75.0,101490.0,0
13024,2020-06-19,02:00,4889.0,287.15,86.0,101590.0,0
13025,2020-06-19,05:00,4577.0,285.25,93.0,101640.0,0
13026,2020-06-19,08:00,6158.0,287.85,84.0,101720.0,0
13027,2020-06-19,11:00,7073.0,291.05,67.0,101790.0,0
13028,2020-06-19,14:00,7115.0,292.25,63.0,101900.0,0
13029,2020-06-19,17:00,6557.0,293.15,72.0,101880.0,0
13030,2020-06-19,20:00,6748.0,292.15,68.0,101910.0,0
13031,2020-06-19,23:00,6660.0,290.05,74.0,102050.0,0
13032,2020-06-20,02:00,4950.0,288.95,77.0,102090.0,0
13033,2020-06-20,05:00,4456.0,288.75,84.0,102090.0,0
13034,2020-06-20,08:00,4987.0,290.45,78.0,102160.0,0
13035,2020-06-20,11:00,6209.0,294.55,59.0,102180.0,0
13036,2020-06-20,14:00,6408.0,296.35,53.0,102150.0,0
13037,2020-06-20,17:00,6001.0,296.55,45.0,102070.0,0
13038,2020-06-20,20:00,6160.0,296.45,47.0,102020.0,0
13039,2020-06-20,23:00,6554.0,291.65,61.0,102090.0,0
13040,2020-06-21,02:00,4914.0,288.75,76.0,102090.0,0
13041,2020-06-21,05:00,4372.0,287.25,87.0,102050.0,0
13042,2020-06-21,08:00,4540.0,288.65,81.0,102080.0,0
13043,2020-06-21,11:00,5814.0,292.35,68.0,102130.0,0
13044,2020-06-21,14:00,5985.0,293.55,69.0,102170.0,0
13045,2020-06-21,17:00,5634.0,294.55,70.0,102090.0,0
13046,2020-06-21,20:00,6236.0,290.95,92.0,102200.0,0
13047,2020-06-21,23:00,6519.0,288.95,83.0,102440.0,0
13048,2020-06-22,02:00,4856.0,286.65,91.0,102600.0,0
13049,2020-06-22,05:00,4572.0,284.55,95.0,102660.0,0
13050,2020-06-22,08:00,6279.0,287.35,87.0,102740.0,0
13051,2020-06-22,11:00,7053.0,291.85,64.0,102760.0,0
13052,2020-06-22,14:00,7170.0,294.55,51.0,102730.0,0
13053,2020-06-22,17:00,6930.0,296.65,44.0,102570.0,0
13054,2020-06-22,20:00,7209.0,295.95,46.0,102470.0,0
13055,2020-06-22,23:00,6887.0,290.55,67.0,102520.0,0
13056,2020-06-23,02:00,4993.0,288.85,71.0,102510.0,0
13057,2020-06-23,05:00,4633.0,286.25,87.0,102480.0,0
13058,2020-06-23,08:00,6465.0,291.75,68.0,102450.0,0
13059,2020-06-23,11:00,7267.0,297.15,50.0,102400.0,0
13060,2020-06-23,14:00,7475.0,299.65,44.0,102300.0,0
13061,2020-06-23,17:00,7199.0,302.05,34.0,102110.0,0
13062,2020-06-23,20:00,7223.0,301.15,33.0,102010.0,0
13063,2020-06-23,23:00,6961.0,296.95,46.0,102050.0,0
13064,2020-06-24,02:00,5118.0,293.95,57.0,101990.0,0
13065,2020-06-24,05:00,4723.0,292.15,61.0,101910.0,0
13066,2020-06-24,08:00,6407.0,293.85,56.0,101930.0,0
13067,2020-06-24,11:00,7478.0,299.65,49.0,101860.0,0
13068,2020-06-24,14:00,7766.0,303.45,33.0,101730.0,0
13069,2020-06-24,17:00,7492.0,304.85,29.0,101630.0,0
13070,2020-06-24,20:00,7522.0,303.65,31.0,101560.0,0
13071,2020-06-24,23:00,7199.0,298.85,45.0,101660.0,0
13072,2020-06-25,02:00,5359.0,295.85,49.0,101640.0,0
13073,2020-06-25,05:00,4779.0,293.75,50.0,101540.0,0
13074,2020-06-25,08:00,6556.0,295.35,49.0,101500.0,0
13075,2020-06-25,11:00,7570.0,300.55,45.0,101460.0,0
13076,2020-06-25,14:00,7946.0,305.35,39.0,101350.0,0
13077,2020-06-25,17:00,7724.0,305.75,37.0,101190.0,0
13078,2020-06-25,20:00,7653.0,304.15,38.0,101110.0,0
13079,2020-06-25,23:00,7348.0,298.25,71.0,101170.0,0
13080,2020-06-26,02:00,5403.0,297.55,57.0,101080.0,0
13081,2020-06-26,05:00,4977.0,294.25,77.0,101040.0,0
13082,2020-06-26,08:00,6674.0,294.55,80.0,101230.0,0
13083,2020-06-26,11:00,7542.0,295.25,85.0,101220.0,0
13084,2020-06-26,14:00,7671.0,301.15,54.0,101140.0,0
13085,2020-06-26,17:00,7438.0,302.85,45.0,100990.0,0
13086,2020-06-26,20:00,7278.0,301.35,53.0,100940.0,0
13087,2020-06-26,23:00,7090.0,297.85,63.0,101040.0,0
13088,2020-06-27,02:00,5245.0,293.85,85.0,101110.0,0
13089,2020-06-27,05:00,4661.0,292.25,82.0,101080.0,0
13090,2020-06-27,08:00,5262.0,291.95,77.0,101200.0,0
13091,2020-06-27,11:00,6413.0,293.05,68.0,101250.0,0
13092,2020-06-27,14:00,6535.0,295.75,61.0,101220.0,0
13093,2020-06-27,17:00,6098.0,295.85,63.0,101180.0,0
13094,2020-06-27,20:00,6309.0,292.05,91.0,101170.0,0
13095,2020-06-27,23:00,6643.0,292.35,86.0,101240.0,0
13096,2020-06-28,02:00,4929.0,291.05,68.0,101350.0,0
13097,2020-06-28,05:00,4334.0,289.25,75.0,101430.0,0
13098,2020-06-28,08:00,4648.0,288.95,78.0,101610.0,0
13099,2020-06-28,11:00,5856.0,291.15,69.0,101670.0,0
13100,2020-06-28,14:00,6110.0,294.15,55.0,101640.0,0
13101,2020-06-28,17:00,5637.0,295.35,43.0,101560.0,0
13102,2020-06-28,20:00,6182.0,294.35,52.0,101480.0,0
13103,2020-06-28,23:00,6622.0,291.65,68.0,101540.0,0
13104,2020-06-29,02:00,4879.0,290.05,77.0,101520.0,0
13105,2020-06-29,05:00,4528.0,288.85,75.0,101480.0,0
13106,2020-06-29,08:00,6248.0,288.95,69.0,101600.0,0
13107,2020-06-29,11:00,6999.0,290.95,52.0,101660.0,0
13108,2020-06-29,14:00,7141.0,293.15,44.0,101620.0,0
13109,2020-06-29,17:00,6850.0,295.85,37.0,101530.0,0
13110,2020-06-29,20:00,7053.0,294.05,40.0,101470.0,0
13111,2020-06-29,23:00,6794.0,290.15,52.0,101510.0,0
13112,2020-06-30,02:00,4928.0,288.95,64.0,101470.0,0
13113,2020-06-30,05:00,4667.0,289.05,67.0,101420.0,0
13114,2020-06-30,08:00,6356.0,289.15,70.0,101440.0,0
13115,2020-06-30,11:00,7056.0,292.85,62.0,101350.0,0
13116,2020-06-30,14:00,7161.0,293.95,60.0,101300.0,0
13117,2020-06-30,17:00,6763.0,294.85,61.0,101230.0,0
13118,2020-06-30,20:00,7028.0,294.95,63.0,101120.0,0
13119,2020-06-30,23:00,6758.0,293.85,69.0,101130.0,0
13120,2020-07-01,02:00,4918.0,292.15,77.0,101070.0,0
13121,2020-07-01,05:00,4657.0,292.65,76.0,100960.0,0
13122,2020-07-01,08:00,6278.0,291.65,84.0,100990.0,0
13123,2020-07-01,11:00,7269.0,295.75,65.0,100950.0,0
13124,2020-07-01,14:00,7274.0,298.45,56.0,100930.0,0
13125,2020-07-01,17:00,6958.0,292.75,89.0,101060.0,0
13126,2020-07-01,20:00,7109.0,294.65,77.0,101000.0,0
13127,2020-07-01,23:00,6827.0,292.65,76.0,101110.0,0
13128,2020-07-02,02:00,4931.0,290.05,73.0,101200.0,0
13129,2020-07-02,05:00,4651.0,289.35,79.0,101240.0,0
13130,2020-07-02,08:00,6281.0,289.65,79.0,101310.0,0
13131,2020-07-02,11:00,7092.0,291.05,67.0,101450.0,0
13132,2020-07-02,14:00,7079.0,293.35,57.0,101510.0,0
13133,2020-07-02,17:00,6763.0,296.25,44.0,101520.0,0
13134,2020-07-02,20:00,6853.0,293.65,53.0,101630.0,0
13135,2020-07-02,23:00,6708.0,291.95,58.0,101780.0,0
13136,2020-07-03,02:00,4876.0,288.25,75.0,101920.0,0
13137,2020-07-03,05:00,4629.0,285.85,83.0,101990.0,0
13138,2020-07-03,08:00,6304.0,287.65,81.0,102090.0,0
13139,2020-07-03,11:00,7030.0,291.45,62.0,102110.0,0
13140,2020-07-03,14:00,7058.0,294.35,45.0,102100.0,0
13141,2020-07-03,17:00,6653.0,294.95,45.0,102030.0,0
13142,2020-07-03,20:00,6679.0,295.55,43.0,101950.0,0
13143,2020-07-03,23:00,6677.0,291.55,55.0,102030.0,0
13144,2020-07-04,02:00,4851.0,289.15,64.0,102050.0,0
13145,2020-07-04,05:00,4406.0,287.65,74.0,102020.0,0
13146,2020-07-04,08:00,4899.0,288.25,77.0,101980.0,0
13147,2020-07-04,11:00,6052.0,293.05,63.0,101960.0,0
13148,2020-07-04,14:00,6237.0,295.75,58.0,101870.0,0
13149,2020-07-04,17:00,5867.0,296.85,60.0,101840.0,0
13150,2020-07-04,20:00,6165.0,295.25,66.0,101840.0,0
13151,2020-07-04,23:00,6464.0,293.65,74.0,101840.0,0
13152,2020-07-05,02:00,4816.0,292.45,83.0,101850.0,0
13153,2020-07-05,05:00,4335.0,291.55,89.0,101750.0,0
13154,2020-07-05,08:00,4571.0,292.15,85.0,101730.0,0
13155,2020-07-05,11:00,5778.0,294.45,72.0,101810.0,0
13156,2020-07-05,14:00,5976.0,296.15,65.0,101740.0,0
13157,2020-07-05,17:00,5623.0,297.45,63.0,101660.0,0
13158,2020-07-05,20:00,6037.0,296.25,70.0,101640.0,0
13159,2020-07-05,23:00,6520.0,292.45,72.0,101760.0,0
13160,2020-07-06,02:00,4712.0,287.85,67.0,101960.0,0
13161,2020-07-06,05:00,4478.0,284.85,81.0,101970.0,0
13162,2020-07-06,08:00,6058.0,286.35,78.0,102080.0,0
13163,2020-07-06,11:00,6895.0,290.35,54.0,102150.0,0
13164,2020-07-06,14:00,7107.0,294.55,44.0,102130.0,0
13165,2020-07-06,17:00,6708.0,295.75,36.0,102170.0,0
13166,2020-07-06,20:00,6848.0,293.95,40.0,102250.0,0
13167,2020-07-06,23:00,6666.0,289.35,54.0,102390.0,0
13168,2020-07-07,02:00,4846.0,286.15,71.0,102420.0,0
13169,2020-07-07,05:00,4664.0,283.35,85.0,102360.0,0
13170,2020-07-07,08:00,6284.0,287.75,75.0,102340.0,0
13171,2020-07-07,11:00,7076.0,292.25,49.0,102280.0,0
13172,2020-07-07,14:00,7146.0,296.05,38.0,102160.0,0
13173,2020-07-07,17:00,6938.0,298.05,34.0,102000.0,0
13174,2020-07-07,20:00,6963.0,298.05,31.0,101870.0,0
13175,2020-07-07,23:00,6885.0,292.85,48.0,101930.0,0
13176,2020-07-08,02:00,5021.0,289.95,65.0,101980.0,0
13177,2020-07-08,05:00,4734.0,287.25,77.0,101900.0,0
13178,2020-07-08,08:00,6293.0,289.25,72.0,101900.0,0
13179,2020-07-08,11:00,7179.0,295.05,51.0,101870.0,0
13180,2020-07-08,14:00,7413.0,299.25,48.0,101770.0,0
13181,2020-07-08,17:00,7148.0,301.45,42.0,101700.0,0
13182,2020-07-08,20:00,7172.0,300.55,45.0,101650.0,0
13183,2020-07-08,23:00,7016.0,295.15,66.0,101750.0,0
13184,2020-07-09,02:00,5139.0,292.45,78.0,101780.0,0
13185,2020-07-09,05:00,4685.0,288.85,90.0,101750.0,0
13186,2020-07-09,08:00,6270.0,292.25,80.0,101720.0,0
13187,2020-07-09,11:00,7235.0,297.45,60.0,101670.0,0
13188,2020-07-09,14:00,7474.0,302.55,39.0,101520.0,0
13189,2020-07-09,17:00,7259.0,304.95,32.0,101310.0,0
13190,2020-07-09,20:00,7145.0,303.55,30.0,101150.0,0
13191,2020-07-09,23:00,6948.0,298.95,40.0,101210.0,0
13192,2020-07-10,02:00,5061.0,292.35,78.0,101380.0,0
13193,2020-07-10,05:00,4756.0,291.55,82.0,101370.0,0
13194,2020-07-10,08:00,6250.0,290.35,79.0,101480.0,0
13195,2020-07-10,11:00,7072.0,292.45,69.0,101610.0,0
13196,2020-07-10,14:00,7080.0,293.85,56.0,101750.0,0
13197,2020-07-10,17:00,6695.0,295.35,42.0,101780.0,0
13198,2020-07-10,20:00,6577.0,294.65,43.0,101860.0,0
13199,2020-07-10,23:00,6508.0,290.05,51.0,102140.0,0
13200,2020-07-11,02:00,4805.0,286.45,64.0,102310.0,0
13201,2020-07-11,05:00,4436.0,284.85,78.0,102360.0,0
13202,2020-07-11,08:00,4896.0,288.35,72.0,102470.0,0
13203,2020-07-11,11:00,6040.0,291.85,51.0,102570.0,0
13204,2020-07-11,14:00,6159.0,295.45,37.0,102550.0,0
13205,2020-07-11,17:00,5860.0,296.65,31.0,102480.0,0
13206,2020-07-11,20:00,5987.0,296.35,31.0,102460.0,0
13207,2020-07-11,23:00,6281.0,291.85,44.0,102620.0,0
13208,2020-07-12,02:00,4678.0,288.85,55.0,102650.0,0
13209,2020-07-12,05:00,4259.0,286.55,68.0,102650.0,0
13210,2020-07-12,08:00,4436.0,287.75,69.0,102700.0,0
13211,2020-07-12,11:00,5485.0,293.15,53.0,102690.0,0
13212,2020-07-12,14:00,5729.0,296.75,37.0,102580.0,0
13213,2020-07-12,17:00,5399.0,298.55,30.0,102430.0,0
13214,2020-07-12,20:00,5632.0,297.45,32.0,102340.0,0
13215,2020-07-12,23:00,6307.0,293.75,44.0,102430.0,0
13216,2020-07-13,02:00,4610.0,291.25,52.0,102450.0,0
13217,2020-07-13,05:00,4363.0,288.75,61.0,102380.0,0
13218,2020-07-13,08:00,5429.0,289.75,61.0,102420.0,0
13219,2020-07-13,11:00,6400.0,295.15,43.0,102380.0,0
13220,2020-07-13,14:00,6731.0,298.65,31.0,102240.0,0
13221,2020-07-13,17:00,6575.0,300.55,26.0,102050.0,0
13222,2020-07-13,20:00,6505.0,298.95,25.0,101960.0,0
13223,2020-07-13,23:00,6367.0,294.65,44.0,102020.0,0
13224,2020-07-14,02:00,4798.0,291.45,50.0,101990.0,1
13225,2020-07-14,05:00,4435.0,289.65,54.0,101900.0,1
13226,2020-07-14,08:00,4785.0,290.65,52.0,101860.0,1
13227,2020-07-14,11:00,5832.0,294.85,46.0,101780.0,1
13228,2020-07-14,14:00,6061.0,293.65,63.0,101730.0,1
13229,2020-07-14,17:00,5893.0,294.55,64.0,101600.0,1
13230,2020-07-14,20:00,6119.0,295.05,60.0,101500.0,1
13231,2020-07-14,23:00,6347.0,293.15,59.0,101530.0,1
13232,2020-07-15,02:00,4813.0,291.45,65.0,101550.0,0
13233,2020-07-15,05:00,4491.0,290.35,73.0,101470.0,0
13234,2020-07-15,08:00,5966.0,290.05,81.0,101530.0,0
13235,2020-07-15,11:00,6805.0,293.25,62.0,101580.0,0
13236,2020-07-15,14:00,6941.0,293.95,54.0,101630.0,0
13237,2020-07-15,17:00,6622.0,295.05,50.0,101650.0,0
13238,2020-07-15,20:00,6713.0,293.65,54.0,101720.0,0
13239,2020-07-15,23:00,6603.0,292.45,56.0,101870.0,0
13240,2020-07-16,02:00,4955.0,290.55,73.0,101950.0,0
13241,2020-07-16,05:00,4617.0,289.45,78.0,101930.0,0
13242,2020-07-16,08:00,6057.0,289.05,86.0,101990.0,0
13243,2020-07-16,11:00,6839.0,292.25,68.0,102040.0,0
13244,2020-07-16,14:00,6920.0,292.75,64.0,102050.0,0
13245,2020-07-16,17:00,6578.0,294.35,63.0,102030.0,0
13246,2020-07-16,20:00,6693.0,293.85,64.0,102060.0,0
13247,2020-07-16,23:00,6521.0,291.65,67.0,102200.0,0
13248,2020-07-17,02:00,4787.0,291.05,72.0,102220.0,0
13249,2020-07-17,05:00,4553.0,289.65,79.0,102190.0,0
13250,2020-07-17,08:00,6015.0,291.15,72.0,102250.0,0
13251,2020-07-17,11:00,6897.0,294.65,58.0,102240.0,0
13252,2020-07-17,14:00,6925.0,295.45,54.0,102230.0,0
13253,2020-07-17,17:00,6631.0,298.95,44.0,102140.0,0
13254,2020-07-17,20:00,6594.0,298.15,43.0,102010.0,0
13255,2020-07-17,23:00,6589.0,293.95,59.0,102060.0,0
13256,2020-07-18,02:00,4854.0,293.15,69.0,102130.0,0
13257,2020-07-18,05:00,4439.0,289.55,82.0,102060.0,0
13258,2020-07-18,08:00,4896.0,291.35,75.0,102030.0,0
13259,2020-07-18,11:00,6003.0,295.15,61.0,102010.0,0
13260,2020-07-18,14:00,6297.0,300.85,44.0,101890.0,0
13261,2020-07-18,17:00,6040.0,302.25,32.0,101720.0,0
13262,2020-07-18,20:00,6153.0,301.45,29.0,101670.0,0
13263,2020-07-18,23:00,6512.0,295.05,47.0,101750.0,0
13264,2020-07-19,02:00,4841.0,292.55,67.0,101810.0,0
13265,2020-07-19,05:00,4379.0,289.65,72.0,101770.0,0
13266,2020-07-19,08:00,4539.0,292.55,63.0,101740.0,0
13267,2020-07-19,11:00,5720.0,297.75,45.0,101690.0,0
13268,2020-07-19,14:00,5989.0,301.95,34.0,101640.0,0
13269,2020-07-19,17:00,5777.0,304.15,27.0,101500.0,0
13270,2020-07-19,20:00,6121.0,302.65,28.0,101420.0,0
13271,2020-07-19,23:00,6519.0,297.35,46.0,101580.0,0
13272,2020-07-20,02:00,4732.0,291.95,73.0,101730.0,0
13273,2020-07-20,05:00,4491.0,289.95,84.0,101780.0,0
13274,2020-07-20,08:00,5994.0,290.75,78.0,101790.0,0
